"NPAST1" "TCHANGE1" "NPAST2" "TCHANGE2" "dist" "obs"
"1" 0.594973912123052 0.331565112513605 0.150533303659535 0.258603380108387 0.00671371164064918 22
"2" 1.30003531150355 1.33645926538963 0.248347374096268 0.231039838489692 0.00738598315471969 22
"3" 0.620007013479043 0.867375467851179 0.269555488423731 0.185035556038803 0.00792379715375279 22
"4" 0.373475923950345 0.984032482983158 0.238343291900013 0.232216383203816 0.0132477130660562 22
"5" 2.0256221559107 0.343894942463877 0.167758437622222 0.182803998470949 0.0136351523322439 22
"6" 0.76593653476158 0.264279798001923 0.17162901187543 0.173915799528988 0.0138116942526831 22
"7" 0.307930403349721 1.46944330937099 0.257434373579795 0.172073961898294 0.0145514164940122 22
"8" 0.876605325839016 1.77720229098262 0.320490471198297 0.128180724650097 0.0153463392071508 22
"9" 1.85247870396244 0.379074596134494 0.224436579920512 0.101696243319886 0.0174214212172328 22
"10" 0.63968142286024 0.612166260702141 0.326476975406554 0.152285586403693 0.0247312220864843 22
"11" 0.521330746095494 0.529908497755362 0.116795306239458 0.229712766258078 0.0259465389256262 22
"12" 0.276455225584114 1.3697763922486 0.117916887995098 0.307351487176068 0.0265252464837956 22
"13" 0.986278129509962 1.00311849623544 0.152612059261916 0.277934646415386 0.0265595935511231 22
"14" 1.6727651305392 0.770624473142832 0.29332754402906 0.175853294865828 0.0280068720195969 22
"15" 1.23679652850912 1.24745215664039 0.330498516661849 0.148426340484838 0.0285902652078229 22
"16" 1.55477880589275 1.64275676214223 0.243143923683942 0.254007344302153 0.0288863387640607 22
"17" 1.05817181349959 0.842528820001492 0.161957664508099 0.315658170478407 0.0305980351158771 22
"18" 0.238016187760964 0.630890877615814 0.173664972359255 0.249054035361191 0.0349752870032843 22
"19" 0.753214214389547 0.71822321408723 0.191031263210536 0.196211574017105 0.0352284501091147 22
"20" 0.823348963469838 0.380013598930851 0.194708662604192 0.231842664764012 0.0353066524579751 22
"21" 0.945840005760218 1.72676226936279 0.356834418466796 0.0477342065532983 0.035585136652494 22
"22" 1.68599210338729 0.82095859271091 0.429696673985436 0.132423198538286 0.0372024303140944 22
"23" 0.252019847009159 0.268707014775654 0.172059886853809 0.218679782939689 0.0385497927052711 22
"24" 0.205015283126671 1.25578447066735 0.133996383797553 0.332861047606788 0.0399839240234283 22
"25" 0.309490872499231 0.517765968154397 0.300192373296408 0.175387971845912 0.0412997439514374 22
"26" 0.558773852011146 0.465435769229502 0.115601752126145 0.317405057325332 0.0424039189562588 22
"27" 0.277256904614758 0.588327315587048 0.266629748083257 0.235060518686747 0.0427136122332381 22
"28" 0.516528542162794 0.201333241060868 0.383870474358418 0.101230399715684 0.0444724999074732 22
"29" 0.727174010110481 0.365814531665565 0.326975170669378 0.100742249714073 0.0463827210476496 22
"30" 0.353487548698521 0.96187799584763 0.152053169543519 0.320839989585596 0.0479580370290951 22
"31" 3.1231472180804 1.23392843244989 0.253917869881807 0.173349908544735 0.0479976600767397 22
"32" 0.344240786994636 0.64825605878818 0.309812440459755 0.201552658985634 0.0485126128407231 22
"33" 0.45538847947577 0.775428172065438 0.276763981279892 0.119954957899139 0.0487257573239704 22
"34" 0.284306198060644 0.783189188087293 0.259974292964312 0.186799737435827 0.0493528496675619 22
"35" 0.67604464622101 1.61524657313032 0.274734281328363 0.241569702280128 0.0501194864399651 22
"36" 0.705013618021566 0.622962750905586 0.387023547834229 0.11974627946465 0.0524675711047038 22
"37" 0.294665026136287 0.193611022253484 0.221571100143173 0.156022226470588 0.0528210099635876 22
"38" 0.622290861598988 0.189334265506642 0.222817527130487 0.0904516379461325 0.053108232243382 22
"39" 0.287684237561189 0.879523467738181 0.16852402602448 0.202031044083832 0.0543769221893258 22
"40" 2.59881745620303 1.19568124379907 0.387098033723086 0.0931279483159971 0.0544410179150378 22
"41" 0.217362191202119 1.00633728597313 0.169153258099722 0.247593796379545 0.0559774170108937 22
"42" 2.41032691150328 1.09888374457991 0.285389817745046 0.173909143903031 0.0581011916268604 22
"43" 0.513318451542931 0.42523345048217 0.262159294215825 0.18470872143474 0.0585570100862593 22
"44" 0.362922276899484 0.644575328278142 0.302854880253811 0.130858481960665 0.0588191116516729 22
"45" 1.14648190457374 0.298540469259024 0.11714818801041 0.205369614139636 0.0595135405721563 22
"46" 0.544898091353175 0.630015760098148 0.264312247627959 0.22149947151037 0.0596595053546402 22
"47" 0.578610193794988 0.524077261424844 0.340991727698895 0.0916902812500903 0.0597892205360613 22
"48" 1.01088823630831 1.08781248467679 0.286375040855246 0.219952689726227 0.0603818288208068 22
"49" 0.259901440834427 0.353925221805846 0.125550802184725 0.277760842166793 0.0611137774512083 22
"50" 1.87558045683656 1.00533513029503 0.196958371951765 0.272578405558294 0.0611885242899836 22
"51" 3.70833386634477 0.659009233117104 0.133606395646433 0.284279553518172 0.0618497857369196 22
"52" 0.385778607907828 0.824144023481468 0.1398917151136 0.278702672128429 0.0623136894967016 22
"53" 0.310913581173295 0.359552764321683 0.223674508851959 0.291345919761143 0.0624795748927974 22
"54" 1.35535151070549 0.590517744794697 0.129839019053088 0.240574889619432 0.0655273849245653 22
"55" 1.04359990134682 0.90674110291489 0.255091635707637 0.171760244851713 0.0659651422440976 22
"56" 1.78904857313655 0.708917521967312 0.333878892742748 0.111604263925775 0.0664033779441785 22
"57" 0.43592575667834 1.26772462633388 0.141078500017036 0.262752398040287 0.0668439823634268 22
"58" 0.299252726163281 0.291794091306644 0.221169931617613 0.22851785397329 0.0672271173123427 22
"59" 0.995787871533669 1.22383587143115 0.498949846607137 0.0564861054437025 0.0673346703594949 22
"60" 1.76121763425921 0.346332633096731 0.177261839251365 0.141977438708862 0.0689290162352762 22
"61" 0.273980482983426 1.36296000756098 0.166066794303565 0.359662909582179 0.0703031633779142 22
"62" 1.04101956876745 0.615824250419126 0.10681441315775 0.266808712356753 0.0703959950362104 22
"63" 2.11504983893146 0.989069189911047 0.254545065634317 0.183332071827514 0.071144937896059 22
"64" 2.22488942637325 0.530191208811363 0.207638121795082 0.191965596128919 0.0711831972478863 22
"65" 1.95996934742556 1.42031737857989 0.133714543418393 0.294139071748473 0.0712164547054395 22
"66" 0.524309730622917 0.984266589861363 0.382742717408569 0.115709932438136 0.0714352967379768 22
"67" 0.295632348738292 0.501609399991595 0.277828452472792 0.210174133584938 0.0731742877140467 22
"68" 0.201606862223707 0.327345978934318 0.182457007302141 0.199878374290201 0.0738662465192594 22
"69" 0.243143916527 1.30112013125116 0.211744734156321 0.267433367566931 0.0739251522055992 22
"70" 0.885420586271558 0.259402028945032 0.129769366854538 0.1624482103503 0.0750014590148941 22
"71" 1.32071940037381 1.71082095277807 0.204364790037642 0.271184242520579 0.0753662998860701 22
"72" 0.39467144612273 0.96727260149235 0.148423372622179 0.248833207818922 0.0762369099511406 22
"73" 0.98287692292061 1.4295518397657 0.16328178813464 0.261242270362909 0.0763254479485956 22
"74" 2.5227490609525 1.26160404020241 0.351963304405267 0.137882507719767 0.0769169605961992 22
"75" 2.9689310687804 0.922183998267001 0.244724091659714 0.149274827035614 0.0772070714342142 22
"76" 2.35277593316943 0.627141133658263 0.318814530530674 0.162002545854507 0.078393826118444 22
"77" 0.331254876316092 0.504582628425988 0.183832443292651 0.207317593231364 0.0786419906827279 22
"78" 1.96139612653691 1.51590756120059 0.444069786501493 0.15997890263947 0.0791252687270215 22
"79" 0.331762631391473 0.606092709465202 0.127283300988564 0.348827048085447 0.0792351533944739 22
"80" 0.408048216759195 0.760984417834945 0.401183691075609 0.140727915230009 0.0796145868784155 22
"81" 0.916884298162487 0.605766475429015 0.246293566991655 0.140658129600713 0.0807664471901544 22
"82" 1.58574950193768 0.947501071999804 0.35014891671724 0.156990872532918 0.0815448963521889 22
"83" 0.26872471657116 0.626927623525262 0.256880828146407 0.269750005366987 0.0838226510958122 22
"84" 1.53672915030533 1.45172867552824 0.124651038175123 0.342411603352161 0.0843675619208088 22
"85" 0.870981800885034 0.714005814850094 0.177919916298198 0.249876390829771 0.084742799247852 22
"86" 0.453363365697787 1.26060493203304 0.157177426512533 0.28757540338806 0.0852904421764443 22
"87" 0.205336606274756 0.52922404785408 0.176551292119889 0.295512134598741 0.0867709789507081 22
"88" 0.474338591442353 1.05116375870509 0.276395468766162 0.272983525586527 0.0869689488548902 22
"89" 0.308056832639099 0.547661160495057 0.290794630286366 0.176400718756485 0.0871684478304665 22
