"NPAST1" "TCHANGE1" "NPAST2" "TCHANGE2" "dist" "obs"
"1" 0.183419529569116 1.0006794912948 0.1563377560918 0.221204233328047 0.0530393511103992 18
"2" 3.12064042164849 0.29905507294316 0.112878002069087 0.127260830680779 0.0581478021839574 18
"3" 3.07357127054971 1.93814463251763 0.193661479231811 0.145086503557318 0.0728885325586989 18
"4" 0.264482349839219 0.306988836543166 0.143881013993585 0.225342657658997 0.0897711470715931 18
"5" 0.479328008355342 1.32975341275414 0.137444842068919 0.228308198881055 0.0918693693629004 18
"6" 0.488167629794069 1.43747453200223 0.252422073997099 0.183666806366976 0.107007580208342 18
"7" 0.237267667785744 0.98420277046859 0.145484691924527 0.271079816778554 0.113304697566327 18
"8" 0.646999838782579 1.11035723898112 0.31916765329973 0.14841532586145 0.124108183584415 18
"9" 0.624904155082379 0.282135488715913 0.216439065968125 0.132002455456033 0.124539488265123 18
"10" 0.18706387092825 0.875119992066175 0.144783966010372 0.249976511407529 0.127766666503203 18
"11" 0.18105543930767 0.80874627056586 0.127084109734637 0.226079214477989 0.12786273869973 18
"12" 0.335492135794696 0.351306893989676 0.124615038153768 0.199991106660112 0.131641546149477 18
"13" 0.702599823249017 1.61035022624444 0.130953401924594 0.191117641545214 0.133038294317493 18
"14" 1.16304508668169 1.39143693783013 0.136575545045593 0.274830057577895 0.135155617707358 18
"15" 0.481800139741972 1.47246778989211 0.18853744338943 0.258082939495813 0.135428125377393 18
"16" 0.541293187214355 0.387199036823762 0.193544925608407 0.154499661624322 0.141224812699407 18
"17" 1.17136765728523 0.629246428949156 0.109007782747827 0.27599570671245 0.14139653646514 18
"18" 2.87778959032197 1.0808247206784 0.237192857563072 0.181631945216096 0.143485603890209 18
"19" 0.147197056150021 0.934867213257863 0.141674407235277 0.207196962711469 0.148603322360616 18
"20" 1.85498350401775 0.844013970119624 0.32647470586992 0.121741547285154 0.151066342802858 18
"21" 1.58787457525693 1.0444542883513 0.295560539727363 0.17679229359204 0.1515820805171 18
"22" 0.636727033221911 0.764380472706646 0.131485596041041 0.184384232634263 0.153108055101347 18
"23" 0.257735621041264 1.86785429844395 0.193481991284763 0.265372480487695 0.15562913965356 18
"24" 0.269253710477638 0.817715624653549 0.183931343026569 0.218035712046412 0.157692922005326 18
"25" 0.898765151252934 0.295041656687605 0.131304217474676 0.143962503149736 0.164467916686926 18
"26" 1.767804577481 0.991542835254222 0.167383019266717 0.230613522118336 0.167857448309102 18
"27" 2.48587049905484 0.395270112113141 0.151810055228612 0.161022623607316 0.16793901275126 18
"28" 1.3016884607131 1.94534712710542 0.296059491824825 0.208059807729723 0.170750076612527 18
"29" 3.55767603169308 0.828839195954997 0.163304885076564 0.229098808919199 0.171322922000127 18
"30" 0.322835749837367 0.297014820883734 0.111343525795417 0.195489084147477 0.171384740482833 18
"31" 0.367987841931175 0.385708033587727 0.115438241244403 0.249267415973567 0.173511843728341 18
"32" 0.485983284330253 1.17079567659419 0.25029617469944 0.129408021646917 0.180561356508246 18
"33" 0.228100315844009 0.262917140561322 0.139553082615953 0.169352562276527 0.181031783783231 18
"34" 3.05973953729874 0.489019461312532 0.162180776941956 0.167471000958213 0.181079007340564 18
"35" 0.576654209192828 1.24455388426856 0.180818524798004 0.19545637284505 0.182201796290743 18
"36" 0.1516697550138 0.903351802834486 0.133075773190316 0.15494617858234 0.183414652884533 18
"37" 2.62413084128899 1.16738469693104 0.120818541129098 0.255904122326821 0.184580673490558 18
"38" 0.313375341803918 1.31289113802393 0.295771351152478 0.100813175075703 0.187577694350131 18
"39" 0.317204272611213 1.48666264728482 0.163356572632362 0.242723150915293 0.188781347100091 18
"40" 0.898208734837697 0.369186252289548 0.157472132448374 0.168868178161916 0.189489145226702 18
"41" 0.988706814109803 0.841456024626524 0.171509616005172 0.182746635533736 0.192822174239579 18
"42" 0.403216781828362 0.490727472451411 0.211925458024458 0.237583807166561 0.193849750800734 18
"43" 0.22849362331476 0.374184783351051 0.208214751424362 0.157231900174888 0.194425908288835 18
"44" 0.872993990870081 0.468250593043942 0.344914845325156 0.106482429147738 0.195877192589523 18
"45" 0.451609394758789 0.279134308694165 0.134274805279805 0.166651218752502 0.196276101175307 18
"46" 0.503258467772283 0.704332793224666 0.22555236694891 0.152672136177592 0.196633541226128 18
"47" 1.11679143281246 0.685631742155344 0.330334871649996 0.094854787128429 0.198707804390024 18
"48" 0.336500556997682 0.528934038050263 0.190470682518034 0.256231884468886 0.199972670461663 18
"49" 0.355299898354015 0.252542368862772 0.114293158521189 0.168144299616349 0.20128595471558 18
"50" 0.16506951211486 0.284353795461357 0.131255646617778 0.183285586303469 0.20436868856137 18
"51" 1.32415905868851 0.582604811991686 0.118345130839292 0.194648457687114 0.204799497271496 18
"52" 0.328149540656922 0.708487075308161 0.145219849449569 0.176920179706031 0.205856068651502 18
"53" 0.974409367228074 1.86358528300923 0.136175139506538 0.176702362073126 0.206673192084748 18
"54" 0.554070286083461 0.607405834835538 0.245992409238409 0.102167429396956 0.208184764774936 18
"55" 0.139216348556667 0.285123674959459 0.123205929994827 0.198009293135412 0.209644490138416 18
"56" 1.35384491627412 1.86707173017551 0.144794726719333 0.144872039502093 0.210938114462775 18
"57" 0.189750198854679 0.526048591883137 0.176257363913843 0.180088018235639 0.211791885669647 18
"58" 0.144139379354946 1.71164262807748 0.143199493443256 0.160486456724442 0.214062841684301 18
"59" 2.38197913085349 1.75667252808623 0.230491542893524 0.23990626061099 0.214658909122994 18
"60" 0.194792773365626 1.22596952015256 0.106836533912401 0.250120771638979 0.215475482928692 18
"61" 0.341743679661324 0.249960852588606 0.194089709461876 0.1931447869028 0.215566376461245 18
"62" 2.55694074234574 0.644853487850752 0.178165311935196 0.200176371070503 0.215980663395914 18
"63" 0.125521175842505 0.274856614228516 0.112962053302796 0.183012280332449 0.216436162390781 18
"64" 2.6899601110381 1.42104488539195 0.203592516908416 0.248366836182948 0.21824647000228 18
"65" 3.54931407126132 0.586666615214199 0.239973741744958 0.0989854243632066 0.219295974200124 18
"66" 0.169923127371476 0.275896097008776 0.164551878126171 0.130189095382544 0.22366631867884 18
"67" 0.624068040938935 0.723940822027611 0.116383441246546 0.209845541497629 0.225645287054725 18
"68" 0.482091198852934 0.245522375711705 0.249050690852884 0.125173310275487 0.226145834525309 18
"69" 0.453514058333851 1.27902847342221 0.118187519176551 0.171998548263897 0.227477093646905 18
"70" 0.217116704151877 0.372342058950249 0.180837305351256 0.137187125948145 0.230237407475259 18
"71" 1.63410522299719 0.964948247159222 0.220662276752694 0.309797464657715 0.231335190492534 18
"72" 0.158411343368157 0.264055570604759 0.140934065734988 0.145345538596206 0.231781425600111 18
"73" 0.184500790574043 0.703969662761943 0.109607298874956 0.227086065613187 0.232850887469848 18
"74" 0.263944816560454 0.682500132749843 0.110614016172366 0.1891344235283 0.234173658133067 18
"75" 0.650808595844425 0.324665444929186 0.381532593920193 0.0994836642566001 0.236438574845964 18
"76" 0.469608549874417 0.544846485877929 0.265100413745268 0.164549313909613 0.238336978360882 18
"77" 2.53456579444059 0.359586324121517 0.114238528429031 0.197547616388706 0.238374684673275 18
