"mean_pi" "mean_Dtaj" "mean_coal_time"
"1" 0.461410256410256 -0.586378044966525 2.38610909785
"2" 0.50801282051282 -0.472765545185019 2.37069368858472
"3" 0.486641025641026 -0.462316503176743 2.3782961269583
"4" 0.468782051282051 -0.583212685690278 2.2931541899864
