"NPAST1" "TCHANGE1" "NPAST2" "TCHANGE2" "dist" "obs"
"1" 0.188815600421266 1.13286242327895 0.138477748663548 0.177256739098533 0.0110697035543417 1
"2" 1.91845679833018 1.06541116911289 0.20714281353019 0.233707939281106 0.0117099711597767 1
"3" 0.302470186738145 1.53523835382919 0.197526643887882 0.187231241151653 0.0169706637344766 1
"4" 0.16522108612834 0.423827328088829 0.128156268930599 0.20338883245455 0.0229293752577223 1
"5" 4.39438959819626 0.67020120578226 0.160158573044449 0.267187936945786 0.0232908075126495 1
"6" 0.214042876641305 0.499104126105519 0.173641381825989 0.252804656705465 0.0244382655067937 1
"7" 1.1967404650764 0.945927235344154 0.295872283082527 0.125112556964868 0.0273846019692875 1
"8" 0.876014240823089 0.76067163006153 0.362286553334927 0.109141048384297 0.029124319233291 1
"9" 0.196182447336952 0.277295169239 0.1429143158927 0.219112962719728 0.0308010891177245 1
"10" 0.657793009109107 1.39931173139292 0.131799376629888 0.216353911119674 0.0333834605675289 1
"11" 2.62503218811471 0.357382641173899 0.171833653272361 0.0836208230787634 0.0338011061425203 1
"12" 2.09250358020431 0.857945878781992 0.247902014906524 0.0926507744277254 0.034568881932352 1
"13" 1.19258740440802 1.6087300733729 0.300373149762283 0.176414697608043 0.0368843881050187 1
"14" 4.75048850518651 1.90960496058688 0.168262997368624 0.211942470073508 0.0411670722808477 1
"15" 0.480651802903673 1.65227352363227 0.221688181464865 0.198929362593707 0.0427275328375215 1
"16" 0.271261883220135 0.383917773910183 0.218061879012331 0.296152732972005 0.0460383562924535 1
"17" 0.231033137842557 0.629339796078928 0.162903723817252 0.265946976174849 0.0467347218962318 1
"18" 2.3501860542816 1.59816104602873 0.339445919763065 0.128648305255271 0.0467432613359528 1
"19" 0.825590150014807 1.1116913400237 0.17633898962998 0.231258195278161 0.0471541302282971 1
"20" 4.30189278562479 0.763806003960216 0.131962850830697 0.213995335763555 0.0512665160972749 1
"21" 0.592270903638564 0.290916994214058 0.350069413295832 0.0974886498503397 0.05237230056469 1
"22" 0.303989247280866 0.57564445864331 0.292856327103198 0.217827103419924 0.0541861017133157 1
"23" 0.44158879971454 0.820908914883399 0.195318842306617 0.237448135455614 0.0549525052284899 1
"24" 0.435318928700925 1.50324612014674 0.282397326789786 0.126992443418982 0.0551760493364661 1
"25" 0.180366652808152 0.237497097812593 0.137570303217527 0.235969284822524 0.0587826426140967 1
"26" 0.861335079087653 0.648842410930845 0.38387477932581 0.0941085080388177 0.0591199961983522 1
"27" 0.311659571611432 1.25256127573947 0.242993569417368 0.171863043154215 0.0591449679694251 1
"28" 0.726533644336825 0.583866448466235 0.278112303572604 0.134527079194243 0.0609906003521777 1
"29" 0.425805795870266 1.21679855766673 0.267244367144759 0.133115802237909 0.0620354907006417 1
"30" 2.71521179000942 1.2935042993326 0.12298559859551 0.200156812659165 0.0659649440800864 1
"31" 0.82179205962751 0.310501374542295 0.143212754478585 0.16043550309607 0.0667279286642441 1
"32" 3.55298904771904 1.73570488861068 0.203442182259846 0.22564137459464 0.06709909700065 1
"33" 1.91603464669088 0.771659227927771 0.160728716804339 0.173311280448639 0.0678235101760782 1
"34" 2.28396348586008 1.23204895115823 0.281588076942322 0.161479294458561 0.0699687909779821 1
"35" 1.05956010762545 1.5947597479572 0.380442792318351 0.121111471336242 0.075496981261707 1
"36" 1.21631253259111 0.821895052578803 0.203746012852539 0.233076633626128 0.0791960722126003 1
"37" 0.646169654660006 0.961600372846148 0.145746392439623 0.193145775406787 0.0801216838321534 1
"38" 0.463981473636781 1.0660097902325 0.326352072724068 0.118719059927839 0.0815227268937153 1
"39" 3.91852765572257 1.38507102522999 0.346059809284023 0.0864668813646009 0.0823318719958863 1
"40" 0.386113326779778 0.816198947103559 0.197544784694234 0.242449829678706 0.0825151904499531 1
"41" 0.928832679437177 0.366548181884017 0.232985234973983 0.139595904275941 0.0831133137927548 1
"42" 0.9673887003783 0.270065247981128 0.241663206581859 0.112035538777882 0.0846907088547623 1
"43" 1.08404228361557 0.964458736280356 0.1338050456846 0.178637473414714 0.085330314592513 1
"44" 0.312484796516928 0.712275153248429 0.278466571423024 0.181915065812792 0.0861404168621427 1
"45" 0.140166694535664 0.291507981729142 0.133599339159636 0.190948680032674 0.0861594542190376 1
"46" 1.26521295894031 1.15363103469869 0.15361545978004 0.211196733840732 0.0864900375290469 1
"47" 2.20209091823736 1.41490595025328 0.212277771024112 0.224484019751877 0.0866465368475776 1
"48" 4.14038539310913 1.88188201791036 0.268728223488571 0.262594159327321 0.0870518624533028 1
"49" 1.7390542705591 1.34553237096802 0.319680991844261 0.160881793703662 0.087682973242431 1
"50" 2.73684941142483 0.496412214003539 0.290065354281126 0.100187313607383 0.0879374244231057 1
"51" 0.151966358299171 0.504057233846005 0.151185066081538 0.155006387438008 0.0884075503367369 1
"52" 1.16997539608556 0.658635204856187 0.16715933870818 0.20627419109359 0.0887216855671678 1
